label,text
1,How Nigerian are you? Prove it! Answer 3 Questions correctly & be rewarded with DSTV Walka7s & more. Text GOL to 5030 T&Cs apply and stop to unsubcribe
0,Enjoy 5days of UNLIMITED Airtel-2-Airtel Night calls and make calls to other networks at 10k/sec from 11pm - 5am for JUST N100. Dial *786*10# NOW
0,Enjoy 5days of UNLIMITED Airtel-2-Airtel Night calls and make calls to other networks at 10k/sec from 11pm - 5am for JUST N100. Dial *786*10# NOW
0,Dial *991# for the WTFB bundle to get the all-in-one access to WhatsApp
0,Dial *990# for the WTF bundle to get the all-in-one access to WhatsApp
0,BREAKING NEWS! Dial *678*12# now to get the breaking news every day on your mobile for N120/30 days only!
0,Today's internet bundle: Dial *141*11*2# for 50MB for N300 valid for 7 days
0,Today's internet bundle: Dial *141*11*2# for 50MB for N300 valid for 7 days
0,BREAKING NEWS! Dial *678*12# now to get the breaking news every day on your mobile for N120/30 days only!
0,Dear Customer
0,Recharge upto N100 now to enjoy FACEBOOK WEEKLY.Simply recharge
0,Make intl calls to UKMobile
0,Dial *678# to subscribe to Airtel Mobile Newspaper alerts at N120 monthly . Stay up-to-date with breaking news
0,Make intl calls to UKMobile
0,Browse the internet for as much as 12MB at N100 ONLY valid for 2 days
0,Browse the internet for as much as 12MB at N100 ONLY valid for 2 days
0,Call 14120 to get INSTANT airtime.
0,<ussd><type>3</type><msg>Dear Customer
0,Dear valued customer
0,100% FREE credit! Dear customer
0,Do you know you can RECHARGE and get 100% extra airtime INSTANTLY to call any Airtel number? Recharge Now!
0,Do you know you can RECHARGE and get 100% extra airtime INSTANTLY to call any Airtel number? Recharge Now!
0,Watch Youtube videos with just 10MB directly on your Mobile phone. Call 14154 for FREE to Enjoy... #TGIF
0,Get JOB Alerts
0,Enjoy Cool New year Deals today. Call 1413 now
0,Show off your Swag with Cool Naija Tunes. Call 1418 now
0,Call 1413 now to enjoy our New Year Offers. Hurry
0,Compliments of the season!! Enjoy free Internet from Airtel on Free Zone powered by Google Click http://g.co/freezone NOW to enjoy (No data charges apply)
0,Get 150MB at N600 valid for 14 days
0,Buy the Airtel ITEL Phone for N2
0,Call 1418 to enjoy Hot Naija tunes now. Hurry
0,Dear valued customer
0,Enjoy our hourly deals now
0,Experience priceless and FAST internet on the Airtel Network! Select a data plan today
0,You can do a lot. Dial *121# now
0,If you still haven't experienced our incredible internet experience
0,Dear Subscriber
0,Your Airtel Unlimited Blackberry was successful
0,Dear subscriber
0,Dear customer
0,Dear subscriber
0,It's FREE! Get N200 free bonus if you recharge with N100 now. Bonus valid for 3days for Airtel to Airtel calls. Call 141 NOW for more
0,Dear valued customer
1,Receive healing prophesies from Bishop David Oyedepo every day. Send BDO to 5029 to subscribe at N50 Weekly.
1,Your friends have posted 480 updates this week. Reply to post your own status on Facebook or go to https://fb.com/l/1NjTfumaF0i0P9M.
1,Your friends have posted 401 updates this week. Reply to post your own status on Facebook or go to https://fb.com/l/1Oz23niDoqYHa06.
1,Subscribe to Genevieve Magazine for 7 days free and get two other news and gist products for 7 days free. Text GMW to 4900. Renewal at N30/week.
1,Get the Leadership Newspaper delivered to your mobile phone everyday! Text LDW to 4900 to subscribe @N30 weekly
1,To get breaking news from Aljazeera. Text AJW to 4900 @N30 weekly with MTN Mobile Newspaper. 
1,Catch the latest gossip
1,Catch the latest gossip
1,Catch the latest gossip
1,Get the Sun Newspaper delivered to your mobile phone everyday! Text SNW to 4900 @N30 weekly.
1,Get the Vanguard Newspaper delivered to your mobile phone everyday! Text VNM to 4900 @ N120 monthly.
1,Seaweed is a superfood that makes a great snack.. To get your daily dose of health tips text Medplus to 5021 to subscribe
1,To receive daily inspiration and prayers by Pastor Emmanuel Chima Okereke of Success TV Global Success Ministries
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 3041207489 Has Been Debited with NGN2
0,Your Acct 3041207489 Has Been Credited with NGN2
0,Your Acct 3041207489 Has Been Credited with NGN2
0,Your Acct 3041207489 Has Been Debited with NGN3
0,Your Acct 3041207489 Has Been Debited with NGN3
0,Your Acct 3041207489 Has Been Credited with NGN3
0,Your Acct 3041207489 Has Been Debited with NGN7
0,Your Acct 3041207489 Has Been Credited with NGN7
0,Your Acct 3041207489 Has Been Debited with NGN500.00 On 05-MAR-2014 10:10:47 By ATM WITHDRAWAL-GTBank EBranch UNAAB/Ogun. Bal: NGN1
0,Your Acct 3041207489 Has Been Debited with NGN14
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 3041207489 Has Been Credited with NGN3
0,Your Acct 3041207489 Has Been Debited with NGN2
0,Your Acct 3041207489 Has Been Debited with NGN1
0,Your Acct 3041207489 Has Been Debited with NGN1
0,Your Acct 3041207489 Has Been Debited with NGN10
0,Your Acct 3041207489 Has Been Debited with NGN10
0,Your Acct 3041207489 Has Been Debited with NGN10
0,Your Acct 3041207489 Has Been Debited with NGN10
0,Your Acct 3041207489 Has Been Debited with NGN10
0,Your Acct 3041207489 Has Been Debited with NGN20
0,Your Acct 3041207489 Has Been Debited with NGN20
0,Your Acct 3041207489 Has Been Credited with NGN102
0,Your Acct 3041207489 Has Been Credited with NGN2
0,Your Acct 3041207489 Has Been Debited with NGN2
0,Your Acct 3041207489 Has Been Credited with NGN2
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 3041207489 Has Been Debited with NGN200.00 On 31-JAN-2014 12:59:09 By ATM PURCHASE-GTBank UNAAB ICT Centre/Abe. Bal: NGN1
0,Your Acct 3041207489 Has Been Debited with NGN3
0,Your Acct 3041207489 Has Been Debited with NGN3
0,Your Acct 3041207489 Has Been Debited with NGN3
0,Your Acct 3041207489 Has Been Debited with NGN1
0,Your Acct 3041207489 Has Been Debited with NGN2
0,Your Acct 3041207489 Has Been Credited with NGN4
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 3041207489 Has Been Credited with NGN6.64 On 01-JAN-2014 03:57:20 By 3041207489:Int.Pd:01-10-2013 to 31-12-20. Bal: NGN3
0,Dear Valued Customer
0,Your Acct 3041207489 Has Been Credited with NGN3
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 30XXXXXX89 Has Been Debited with NGN12.00 On 27-OCT-2013 05:53:27 By 27-Sep-2013 to 26-OCT-2013 SMS Alert Cha. Bal: NGN184.66CR
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 30XXXXXX89 Has Been Debited with NGN12.00 On 28-JUL-2013 06:03:53 By 27-May-2013 to 26-Jun-2013 SMS Alert Cha. Bal: NGN202.78CR
0,Your Acct 30XXXXXX89 Has Been Debited with NGN16.00 On 28-JUL-2013 06:03:53 By 27-Jun-2013 to 26-JUL-2013 SMS Alert Cha. Bal: NGN202.78CR
0,Dear Valued Customer
0,Dear AJAYI AYOBAMI SAMSON
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 3041207489 Has Been Credited with NGN1.00 On 30-JUN-2013 16:57:30 By 3041207489:Int.Pd:01-04-2013 to 30-06-20. Bal: NGN230.78CR
0,Dear Customer
0,Dear Valued Customer
0,From 12noon on 6th -8th June
0,From 12noon on 6th -8th June
0,Dear customer
0,Dear AJAYI AYOBAMI SAMSON
0,Your Acct 3041207489 Has Been Debited with NGN1
0,Your Acct 3041207489 Has Been Debited with NGN1
0,Your Acct 3041207489 Has Been Debited with NGN1
0,Your Acct 3041207489 Has Been Debited with NGN4
0,Your Acct 3041207489 Has Been Debited with NGN32.00 On 29-MAY-2013 03:05 AM By 27-Apr-2013 to 26-May-2013 SMS Alert Cha. Bal: NGN1
0,Your Acct 3041207489 Has Been Credited with NGN6
0,Your Acct 3041207489 Has Been Debited with NGN1
0,Dear Valued Customer
0,Your Acct 3041207489 Has Been Debited with NGN24.00 On 25-JAN-2014 05:21:56 By 27-Dec-2013 to 26-JAN-2014 SMS Alert Cha. Bal: NGN1
1,"Today is Seyi Odusanya's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Seyi Odusanya's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Seyi Odusanya's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
0,Feel our New Naija Vibes
0,Call 14120 now to get airtime.
0,Call 14120 now to get airtime.
1,1
1,Get a super 90% off the callertune Mercy (Remix) by Praiz ft Diana King. Text 75 to 4100 @ N5/30 days!
1,Make the hot single “Tchelete” by Davido ft Mafikizolo your Callertune. Reply 68 to 4100 to get it now @ only N5 for 30days.
1,Yello ! Get the hottest release  “Go” by Tuface on MTN Callertunez. Reply 78 to 4100 to get it now at N5 valid for 30 days.
1,Yello ! Get the hottest release  “Go” by Tuface on MTN Callertunez. Reply 78 to 4100 to get it now at N5 valid for 30 days.
1,"Thrill your callers with your favorite tracks on MTN Callertunez.To get ""Mercy Remix"" by Praiz. Reply 75 to 4100 @ N50/tune.For more hot tunez"
1,Y'ello! Get the latest hit 'IFE DINMA' from 2face Idibia's latest album 'THE ASCENSION' as your callertune. Text 034324 to 4100 to download now @ N50/tune.
0,Has u step out to begin ur exams this day
1,SMILE :) You would be having an incredibly excellent result this time. We haven't forgotten about you. Our prayers are with you.PresidentEsther. N
0,As u begin ur exam 2moro
0,1Jhn4:7.ds is jst a reminda of our lov feast which wil b takin plc on sat at gsf by 4pm
1,100% South Africa visa guaranteed+residence to stay
1,"Today is Igbinlola Olatunde Tinuola's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Yusuff Idris Adebayo's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Yusuff Idris Adebayo's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,For the latest Breaking News and Top Stories
1,"Today is Afuape Mayowa St Mayox's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Afuape Mayowa St Mayox's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,Enjoy updates on global business
1,Enjoy updates on global business
1,Yello! Follow us on twitter @MTNNG for updates
1,HELLO FINALIST
1,GOOD DAY TO U
1,Pls pay up ya dinner fee
1,DIS IS TO REMIND US OF OUR FINAL YEAR DINNER&AWARD NITE
1,"Today is Ogunfeyitimi Keny's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Oyeniyi Olajide Emmanuel's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Heart Qoh's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Peter Perky's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Imran Khadijat's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Imran Khadijat's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Imran Khadijat's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
1,Hello Friend! Do you know that you can now borrow Extra Credit on your friendly network. Simply dial *500# & come alive!
1,Hello Friend! Do you know that you can now borrow Extra Credit on your friendly network. Simply dial *500# & come alive!
1,"Today is Opeyemi Bose Oyeleye's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
0,3.30E+11
0,3.89E+11
0,I'll call you right back.
0,3.19E+11
0,4.32E+11
0,4.32E+11
0,This is an 100 card.197793477338
0,This is an 100 card.197793477338
0,8XXXXXXX03
0,Here is my no 07XXXXXX803
0,Here is my no 07XXXXXX804
0,Here is my no 07XXXXXX805
0,Here is my no 07XXXXXX806
0,Here is my no 07XXXXXX807
0,Here is my no 07XXXXXX808
0,Here is my no 07XXXXXX809
0,Here is my no 07XXXXXX810
0,Here is my no 07XXXXXX811
0,Here is my no 07XXXXXX812
0,81XXXXXX03
0,6.83E+11
0,Acct number(30XXXXXX89) ajayi ayobami 
0,Acct number(304XXXXX89) ajayi ayobami 
0,LETS GO THERE
0,luv you babe
0,36162963309
0,7.12E+11
0,miss you
0,6.64E+11
0,128731159643 + 28479XXXX69
0,80XXXXX526
0,3.92E+11
0,4932 4829 7657  card
0,4.61E+11
0,8.13E+14
0,7.26E+11
0,43956426649
0,4.32E+11
0,1.64E+11
0,6.02E+11
0,80XXXXXX39
1,Please call me. To get gists about your favorite celebrities with the Celebrity Gist service
1,Please call me. To get gists about your favorite celebrities with the Celebrity Gist service
1,Please call me. To get gists about your favorite celebrities with the Celebrity Gist service
1,PRAISE GOD WITH UR CALLER TUNE. For Jesus I Love You by E.Nkiru 
1,PRAISE GOD WITH UR CALLER TUNE. For Jesus I Love You by E.Nkiru 
1,"Today is Rita Lorena Garcia Larco's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Rita Lorena Garcia Larco's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Rita Lorena Garcia Larco's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
1,N100.00 was transferred to you from 2348067525083 via share n sell service.
1,You transferred N100.00 to 2348XXXXX598. Your new account balance is N0.00. Thanks for using share n sell service.
1,You transferred N100 to 0814XXXXX98 on 06/08/14 00:16. Your new account balance is N0. Thanks for using Share & Sell.
1,N65 was transferred to you from 0814XXXX98 on 27/07/14 14:56 via Share & Sell. Your new account balance is N65.
1,You transferred N100 to 08142384598 on 24/07/14 20:23. Your new account balance is N0. Thanks for using Share & Sell.
1,"Today is Oladipupo Ismaheel Adekunle's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,Now you can send SMS for as low as N 2.50 to any network within the country. Simply dial *160# and select your preferred pack.
0,DETAILS 4 PROPHETIC SOLUTIONS-Date: SAT
0,Trst 2day wnt well
0,Good morning.Lets meet at COLERM Phase 1 Car Park by 8:30am for update and for you to collect your work .Pls be punctual.Rgds.
0,Good morning.Lets meet at COLERM Phase 1 Car Park by 8:30am for update and for you to collect your work .Pls be punctual.Rgds.
0,Term Paper(not less  than 25 pages)to be submitted on or b4 Aug 4
0,GENERAL
1,"Today is Oladipupo Olawale Adisa's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,Do you know that both men and women can suffer from breast cancer? But it can be prevented. Text BCP to 33070 for Breast cancer prevention messages. N50/7days.
1,"Today is Akintunde Oluyomi Ariyor's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Akintunde Oluyomi Ariyor's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Akintunde Oluyomi Ariyor's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
1,"Today is Oguntoyinbo Esther's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
0,What Four Letter Word Begins With F And Ends With K
1,"Today is Oni Olaoluwa's birthday. Reply to post on his Timeline or reply 1 to post ""Happy Birthday!""."
0,4 days Wit God wuld accompany a lyf tym xpresssn of GOD in all u do (GRACE ADDICTION)mit pst. Chucks nd odas as we jony 2ru Grace in ENUGU! HAVE U PAID? PLS DO
0,4 days Wit God wuld accompany a lyf tym xpresssn of GOD in all u do (GRACE ADDICTION)mit pst. Chucks nd odas as we jony 2ru Grace in ENUGU! HAVE U PAID? PLS DO
0,Exceedingly
0,Exceedingly
0,As you begin this glorious  month
0,As you begin this glorious  month
0,Power of resurrection will perform wonders in your family as you celebrate Christ resurrection Happy Easter!!!               MR & MRS ELIJAH-ESTHER AKINBAMI
0,ELIJAH-ESTHER AKINBAMI appreciate your moral
0,Rejoice with us (Esther Oluwatosin and Elijah Oluwaseyi) as we become ONE in all on Saturday 15th March
0,There ll b meetng today @ GSF ground by 6:30pm; SEED OF LIFE
0,There ll b meetng today @ GSF ground by 6:30pm; SEED OF LIFE
0,There ll b meetng today @ GSF ground by 6:30pm; SEED OF LIFE
0,A BLESD MORNIN 2U IN D NAME OF D LORD
0,dis is 2 in4m u d@ d earlier schdld meetng 4 2dy hs bn reschdl 4 2mao by 12pm as we wuld be meetng wit d visioneer (PFaith) @GSF. Sori 4 d inconv.#SEED OF LIFE
0,dis is 2 in4m u d@ d earlier schdld meetng 4 2dy hs bn reschdl 4 2mao by 12pm as we wuld be meetng wit d visioneer (PFaith) @GSF. Sori 4 d inconv.#SEED OF LIFE
0,Please send me credit. A week of miracles starts with prayers and confessions; start with prayers from Rhapsody of Realities
0,Please call me. A week of miracles starts with prayers and confessions; start with prayers from Rhapsody of Realities
0,Av drop d system with amed
0,Please call me. Join D'banj and help change Africa. Say YES now! Dial *345# to support change and get a FREE Dbanj track
0,I look more handsome nd more attractive nd comely countenance r seen thru my face. May GOD c to it dt nations
1,Did you know that employers only spend 6 seconds scanning through CVs? Make the most of it! To receive daily job search tips from SHORTLIST
1,Great news! New jobs have just been added to the Phillips Consulting Job listing
0,Good morning
0,Good morning
0,Good morning
1,Try out today the LOVE METER to calculate whether you two are the perfect match! Send your name + your partner name to 33550. N50 Ex: Bello + Passion
0,Please call me. Get 100% extra when you recharge with *885*RechargePin# on SmoothTalk and Trutalk.Extra Airtime expires daily @ 11:59pm.
0,Please call me. I Love you. Get daily Business Tips
0,Please call me. Start your week as a champion with prayers from . RHAPSODY of Realities for just N50! To enjoy
0,Please call me. I Love you. Get daily Business Tips
0,Fire can be silent with water
0,Hii beloved
0,4.85E+11
0,4.85E+11
0,Please call me. If you don't text YES to 7070
0,4.85E+11
0,May God kp u and anoint u wit d oil of gladness as u proceed to ds new month. July awaits U
0,Hear ds: favour n grace b multiplied unto u ds season. As u start ur exams
0,Hear ds: favour n grace b multiplied unto u ds season. As u start ur exams
0,Beluvd
0,Beluvd! Ao z bn ur break?D mini campus interview has alredy kickd off. Blvd
0,Wen GRACE is¿work
0,May d peace of God Almighty b wit
0,Gud pm ma
0,Ref: 42597845023/06 17:44:09Amt: N100.00Prev bal: N0.00Bal: N100.00From: http://goo.gl/u1C6G
0,Ref: 41742686104/06 13:46:20Amt: N100.00Prev bal: N0.00Bal: N100.00From: http://goo.gl/u1C6G
0,Ref: 40783860012/05 09:29:34Amt: N100.00Prev bal: N0.00Bal: N100.00From: http://goo.gl/u1C6G
1,World Sport - within your reach! Text 3 to 33555 And subscribe to receive live sports coverage
1,Dear Valued Customer
1,Dear Valued Customer
1,Dear Valued Customer
1,Welcome to Airtel! Kindly make an outgoing call
1,Dear Valued Customer
1,Dear Valued Customer
1,Do you know you can RECHARGE and get 100% extra airtime INSTANTLY to call any Airtel number? Recharge Now!
0,Acct number(3041207489) ajayi ayobami 
0,…………¨♥*✫♥
0,Which poem should I write for you?Which song should I sing for you?Which lyrics should I pen for you?Which notes should I compose for you?Which melody should I hum for you?That genuinely conveys my love for you?If you have an answer to thisLet me know todaySo that I can wish youAn innovative Happy Birthday! 
0,I may not get to see you as often as I like
0,A special smile
0,"Today is Suara Olukemi Mary's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
0,"Today is Okeyinka Yetunde's birthday. Reply to post on her Timeline or reply 1 to post ""Happy Birthday!""."
0,Gudmornin Ay hw was us night pls i just wanted to ask u if u av given d engineer d phone pls cal my mtn no. Thank you.
0,Good evening guys. In May
0,Good evening guys. In May
0,Your hardest of work cannot guarantee the result U desire but the one God we serve can always guarantee an awesome result for ur labor. Our Prayers are with U!
0,Your hardest of work cannot guarantee the result U desire but the one God we serve can always guarantee an awesome result for ur labor. Our Prayers are with U!
0,Goal: To Create Employable & Relevant GraduatesHow: Train
0,SmartStart meets Today
0,At Last!Our 1st meetn holds 2day by 1pm @Peak Olam Suites
0,"Hv U picked up a Membership Card? Our 1st Meetn Session holds ds Sat. (15th) @ ""Peak Olam Suites"""
0,If U came
0,Its less than 24 hrs away. Its the launch of Club SmartStart. We are getting braced to see U. U would be so angry to miss this. We can't wait! 10am to 12noon.
0,"Good Day Friend!This is to invite U 2d Launch of ""Club-SmartStart"".Venue: 800-sitter GlassHouse Auditorium"
0,Hello Ayobami! You were the first on our mind when we set out to make the average Nigerian graduate relevant. We are all glad to have you. *Hugs*S. Haastrup
0,16561 is your Yahoo! verification code.
0,gddy sir
0,Gud evng Sir hw re u
0,Gud evng Sir hw re u
0,Beloved
0,Beloved
0,Co labourer
0,For a friendship that’s full of empathy
0,Bad network.  Wen u get to eleyele jst take 30# bike to fed cooperatve college
0,?~Tip For Lifetime~  Try to pretend that
0,Please call me. I Love you. Join D'banj and help change Africa. Say YES now! Dial *345# to support change and get a FREE Dbanj track
0,Please call me. I Love you. Exercise your brain with daily riddles. For Riddle of the Day
0,Please it may take me some time pls am sorry o o o.
0,UAE 10yrs Employment Visa+flight ticket+Accommodation and salary range:$700 to $900 monthly.Total package @ 700k and ready in 5wk.Call 07040105334SFCPL NIG
0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500
0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500
0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500
0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500
0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500
0,Strong Canada link . And it %100 sure and grantee. It closes by 28 of May 2014. it cost ¤3500
0,Participate in the Canada International Business Conference Toronto june 12-13 2014
1,Deborah Thomas accepted your friend request.Reply to send her a message or visit her timeline at http://fb.com/l/1OcFnLT369urObo
0,Hello
0,Can u come to my house i miss my exam today
0,You are an affirmation set to make hearts feel worthy.Positivity is what you bring forth.You are a hero in your own ways.These are just few of the positive words you deserve to get in return.Today is special for someone who never fails making other people feel special.Happy Birthday
0,Ayo i make chichi yesterday i call to give u one bottle but u refuse to pick up ur call. thank u. I know we make agreement of not calling each other. I call to give not to disstop.
0,I to be ur friend
0,Ayo. U make me cry becos i choose to me ur friend. Forgive me for looking for friendship from u. I promise u i will never look for u again.  
0,Hw as ben yr exam so far
0,Please call me.   Get double your recharge! Dial *885*PIN# from 00:30am to 11:59pm Mon to Sunday. Bonus airtime expires by 11:59pm everyday
0,Please call me.   Get double your recharge! Dial *885*PIN# from 00:30am to 11:59pm Mon to Sunday. Bonus airtime expires by 11:59pm everyday
1,Your Google verification code is 845153
0,My dear blvd
0,Beloved thanks for honoring God today. God ll honor u also IJN. Pls lets keep it up and lets kip d fire burning.LOVE U DEARLY!!!
0,My dearly blvd
0,May d grace of God multiply in ur life.Pls dere is going 2b a prayer meetn ds saturday by 8am.U re 2b there.Prep as u can b caled 2 tk any aspect.God bles.Luv u
0,Joy@its Peak
0,God will help u where circumstances are beyond u. Be REFRESHED at PROPHETIC SOLUTIONS EVENT dis Sat 19 April @7AM; First Place
0,Yello! To use MTN Backup
0,Yello! To use MTN Backup
0,.•*¨`*•. ☆ .•*¨`*•.Wishing You the HAPPIEST Birthday Ever!!!✿•*¨`*•. (¯`v´¯) (¯`v´¯) .•*¨`*•✿. . . ✿•*¨`*•.¸(¯`v´¯)¸.•´*¨`*•✿ . . .…………… ….♥ •.¸.•´♥……………
0,07030956145. Nike
0,Gift…reply is free Conratulation !you have won#450.000.your.luc 42 Lucky winner of appLe drinkb claim (NTN3g) Call for this claim 08108234162
0,Gift…reply is free Conratulation !you have won#450.000.your.luc 42 Lucky winner of appLe drinkb claim (NTN3g) Call for this claim 08108234162
0,3 John 2 Dear friend
0,PEACE OF GOD 2U IN D NAME JESUS (AMEN).REMEMBA D TIME IS SHORT;HW MANY SOULS HAV BEEN SAVED IN UR NAME?LETS MEET 2MAO SAT BY 12PM@ GSF AS WE SEEK GOD'S FACE.ALO
0,A BLESD EVENIN 2U IN D NAME OF D LORD
0,TLC FOLLOW UP MEETING HOLDS TODAY SUNDAY AT FMC IDIABA BY 4PM. Pls b punctual. Info-07039027613
0,TLC FOLLOW UP MEETING HOLDS AT FMC IDIABA ON SUNDAY 23rd BY 4PM. Pls b punctual. Info-07039027613
0,MISSIONARY EXPOSURE &EXPERIENCE(MEE) BTW APRIL 17-21 in designated villages in Nigeria&Benin republic.N.B-Reg closes April 1st.Reg online or cal-07039027613.TKP
0,792)791865136539
0,Please call me. To get gists about your favorite celebrities with the Celebrity Gist service
0,Acct number(3041207489) ajayi ayobami 
0,Acct number(3041207489) ajayi ayobami 
0,Acct number(3041207489) ajayi ayobami 
0,Dear AJAYI
0,Dear FUNAABites
0,Dear FUNAABites
0,Hey beloved
0,Acct number(3041207489) ajayi ayobami 
0,Acct number(3041207489) ajayi ayobami 
0,SmartStart Certificatn Session begins @ our nxt Meetin (Sun. 23rd; 4pm - 5:30pm; Peak Olam Suites
0,Greetings!!! Our next TLC Follow-Up comes up dis Sun. 23rd Feb. Pls pray (Gal.4:19
0,Morning! Dis is to remind u dat Meeting towards our next Follow-Up comes up 2day Sunday 16-02-14 at FMC Chapel by 3pm.Pls be Punctual! 4 any info: 08037603287
0,Greetings! Dis is to inform u dat Meeting towards our next Follow-Up comes up dis Sunday 16-02-14 at FMC Chapel by 3pm. Pls be Punctual! 4 any info: 08037603287
0,D SOUL longs 4 JOY & FULFILMENT. Grace 4 DIVINE SATISFACTION is here (Prov.19:23) at Prophetic Solution dis Sat
0,Provoke yr way into  supernatural releases wit PRAISE & PROPHETIC BLESSINGS at Prophetic Solutions dis SAT 17 Aug -FIRST PLACE 
0,PRAISE in a PROPHETIC ATMOSPHERE provokes supanatural solutions! Xpkt more NEXT WK SAT
0,PRAISE in a PROPHETIC ATMOSPHERE provokes supanatural solutions! Xpkt more NEXT WK SAT
0,Details- PROPHETIC SOLUTIONSTheme: UNUSUAL TESTIMONIESDate: Dis Sat 15 JunTime: 7AMVenue: NIJ Hall
0,Our prayr team & I wil like to PRAY WIT U 4 UNUSUAL TESTIMONY. Prepare 4 PROPHETIC SOLUTION on Sat 15 Jun. SHARE YR PRAYR POINTS wit us. Steve Akoni.08098009673
0,D normal wil not birth d unusual! Join d 3-day FAST to provoke yr UNUSUAL TESTIMONY -start TOMORO
0,Our prayr team & I wil like to PRAY WIT U 4 UNUSUAL TESTIMONY. Prepare 4 PROPHETIC SOLUTION on Sat 15 Jun. SHARE YR PRAYR POINTS wit us. Steve Akoni.08098009673
0,UNUSUAL TESTIMONIES happen when u are sure of what u want! State TWO CRITICAL needs. PRAY on dem towards PROPHETIC SOLUTIONS dis Sat 15 June at 7AM. 08098009673
0,May God enable u pick something new & destiny changing. May He cause u to BREAKTHROUGH & give u d strength to KEEP it
0,Compliment of d season! Welcm back 2 campus. We tk God 4ur comitment&passion last session
0,Compliment of d season! Welcm back 2 campus. We tk God 4ur comitment&passion last session
0,The day has ended.Busy hours are over.Its tme 2 sleep ..Ur dreams r waiting.The ni8 waits in silence.Gud nite..Swt dreams.
0,You can’t bring back yesterday
0,Always ask GOD to give you what you deserve
0,_/L_ ( 
0,Love is like a friendship caught on fire. In the beginning a flame
0,Hello! My name is Night.I came here to kidnap your stress;Kill your strain. My weapon is deep sleep and my path is Sweet Dream.So please kindly co-operate and handover yourself!Good Night:-)Sweet Dreams!
0,D network is very bad
0,Gud eveni
1,New vacancies at Standard Chartered Bank
0,You are an affirmation set to make hearts feel worthy.Positivity is what you bring forth.You are a hero in your own ways.These are just few of the positive words you deserve to get in return.Today is special for someone who never fails making other people feel special.Happy Birthday
0,As u take a giant stride 2wrds ur exam
0,As we celebrate d birth of JESUS who was sent by d FATHER 2 DIE 4 US bcos HE LOVES US
