label,text
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 3 to connect with a technician.
1,"Your Amazon Prime subscription will be auto-renewed for $3239. If this is a mistake, press 2 to cancel and claim a refund."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Congratulations! You’ve won $602 in our sweepstakes. To claim your prize, you need to pay a $495 processing fee. Call us back immediately at this number."
1,"Your Amazon Prime subscription will be auto-renewed for $3989. If this is a mistake, press 5 to cancel and claim a refund."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"We have detected unauthorized charges of $2997 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Officer Sarah from the IRS. You owe $1564 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 6 to speak with an agent."
1,"This is Officer Emily from the IRS. You owe $1157 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 6 to speak with an agent."
1,"This is Officer David from the IRS. You owe $2288 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 3 to speak with an agent."
1,"Your Amazon Prime subscription will be auto-renewed for $2045. If this is a mistake, press 9 to cancel and claim a refund."
1,"This is Sergeant Alex from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $290 to the following account right away."
1,"This is Officer Alex from the IRS. You owe $4767 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 3 to speak with an agent."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"This is Sergeant Sarah from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3850 to the following account right away."
1,"Your electricity bill is overdue. If payment is not made within 28 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your electricity bill is overdue. If payment is not made within 24 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"Congratulations! You’ve won $2929 in our sweepstakes. To claim your prize, you need to pay a $130 processing fee. Call us back immediately at this number."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 3 to connect with a technician.
1,"Your electricity bill is overdue. If payment is not made within 42 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"Your Amazon Prime subscription will be auto-renewed for $3111. If this is a mistake, press 2 to cancel and claim a refund."
1,"This is Officer David from the IRS. You owe $3520 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 4 to speak with an agent."
1,"This is Sergeant Sarah from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $2354 to the following account right away."
1,"Your electricity bill is overdue. If payment is not made within 46 hours, your service will be disconnected. Call us immediately at 1-800-555-9876."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"We have detected unauthorized charges of $231 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Officer Sarah from the IRS. You owe $4813 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 6 to speak with an agent."
1,"We have detected unauthorized charges of $447 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"We have detected unauthorized charges of $3643 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Congratulations! You’ve won $1404 in our sweepstakes. To claim your prize, you need to pay a $215 processing fee. Call us back immediately at this number."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 3 to connect with a technician.
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 6 to connect with a technician.
1,"We have detected unauthorized charges of $3919 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"We have detected unauthorized charges of $1830 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your Amazon Prime subscription will be auto-renewed for $3112. If this is a mistake, press 1 to cancel and claim a refund."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 8 to connect with a technician.
1,"This is Officer Emily from the IRS. You owe $1820 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 7 to speak with an agent."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 2 to connect with a technician.
1,"Congratulations! You’ve won $4114 in our sweepstakes. To claim your prize, you need to pay a $424 processing fee. Call us back immediately at this number."
1,"Your electricity bill is overdue. If payment is not made within 41 hours, your service will be disconnected. Call us immediately at 1-800-555-9876."
1,"We have detected unauthorized charges of $2851 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"We have detected unauthorized charges of $2418 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your Amazon Prime subscription will be auto-renewed for $1376. If this is a mistake, press 5 to cancel and claim a refund."
1,"Your electricity bill is overdue. If payment is not made within 38 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"We have detected unauthorized charges of $2360 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"We have detected unauthorized charges of $4720 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your Amazon Prime subscription will be auto-renewed for $258. If this is a mistake, press 5 to cancel and claim a refund."
1,"We have detected unauthorized charges of $2614 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Officer David from the IRS. You owe $3317 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 6 to speak with an agent."
1,"We have detected unauthorized charges of $4432 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Congratulations! You’ve won $1566 in our sweepstakes. To claim your prize, you need to pay a $208 processing fee. Call us back immediately at this number."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 7 to connect with a technician.
1,"We have detected unauthorized charges of $2535 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your electricity bill is overdue. If payment is not made within 34 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"Congratulations! You’ve won $3031 in our sweepstakes. To claim your prize, you need to pay a $453 processing fee. Call us back immediately at this number."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 6 to connect with a technician.
1,"Your Amazon Prime subscription will be auto-renewed for $4626. If this is a mistake, press 2 to cancel and claim a refund."
1,"We have detected unauthorized charges of $1170 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Officer Sarah from the IRS. You owe $4563 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 6 to speak with an agent."
1,"Your Amazon Prime subscription will be auto-renewed for $1557. If this is a mistake, press 7 to cancel and claim a refund."
1,"This is Officer Emily from the IRS. You owe $1835 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 3 to speak with an agent."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 8 to connect with a technician.
1,"Your Amazon Prime subscription will be auto-renewed for $2390. If this is a mistake, press 6 to cancel and claim a refund."
1,"This is Sergeant Alex from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3491 to the following account right away."
1,"We have detected unauthorized charges of $4084 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your Amazon Prime subscription will be auto-renewed for $2246. If this is a mistake, press 1 to cancel and claim a refund."
1,"Congratulations! You’ve won $3997 in our sweepstakes. To claim your prize, you need to pay a $432 processing fee. Call us back immediately at this number."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your electricity bill is overdue. If payment is not made within 25 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"This is Officer David from the IRS. You owe $1499 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 1 to speak with an agent."
1,"Your electricity bill is overdue. If payment is not made within 48 hours, your service will be disconnected. Call us immediately at 1-800-555-9876."
1,"This is Sergeant Emily from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3004 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $2612. If this is a mistake, press 3 to cancel and claim a refund."
1,"Congratulations! You’ve won $3160 in our sweepstakes. To claim your prize, you need to pay a $320 processing fee. Call us back immediately at this number."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your Amazon Prime subscription will be auto-renewed for $982. If this is a mistake, press 1 to cancel and claim a refund."
1,"We have detected unauthorized charges of $337 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Sergeant David from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $1442 to the following account right away."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"This is Officer Sarah from the IRS. You owe $1334 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 9 to speak with an agent."
1,"Congratulations! You’ve won $815 in our sweepstakes. To claim your prize, you need to pay a $67 processing fee. Call us back immediately at this number."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 3 to connect with a technician.
1,"Your Amazon Prime subscription will be auto-renewed for $1399. If this is a mistake, press 3 to cancel and claim a refund."
1,"Congratulations! You’ve won $3056 in our sweepstakes. To claim your prize, you need to pay a $364 processing fee. Call us back immediately at this number."
1,"We have detected unauthorized charges of $814 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your electricity bill is overdue. If payment is not made within 45 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"This is Officer David from the IRS. You owe $249 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 2 to speak with an agent."
1,"Congratulations! You’ve won $589 in our sweepstakes. To claim your prize, you need to pay a $428 processing fee. Call us back immediately at this number."
1,"Your electricity bill is overdue. If payment is not made within 43 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"This is Sergeant David from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $1931 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $1979. If this is a mistake, press 4 to cancel and claim a refund."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 8 to connect with a technician.
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Congratulations! You’ve won $4501 in our sweepstakes. To claim your prize, you need to pay a $344 processing fee. Call us back immediately at this number."
1,"Your electricity bill is overdue. If payment is not made within 34 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"This is Officer Emily from the IRS. You owe $275 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 9 to speak with an agent."
1,"Your electricity bill is overdue. If payment is not made within 15 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"Congratulations! You’ve won $1811 in our sweepstakes. To claim your prize, you need to pay a $230 processing fee. Call us back immediately at this number."
1,"This is Sergeant John from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $571 to the following account right away."
1,"We have detected unauthorized charges of $439 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your Amazon Prime subscription will be auto-renewed for $3869. If this is a mistake, press 4 to cancel and claim a refund."
1,"We have detected unauthorized charges of $1051 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"We have detected unauthorized charges of $2412 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your electricity bill is overdue. If payment is not made within 22 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"Your electricity bill is overdue. If payment is not made within 32 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"This is Sergeant David from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $4552 to the following account right away."
1,"We have detected unauthorized charges of $4276 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Officer Sarah from the IRS. You owe $4398 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 1 to speak with an agent."
1,"We have detected unauthorized charges of $2919 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"We have detected unauthorized charges of $1921 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Sergeant David from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3569 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $4613. If this is a mistake, press 6 to cancel and claim a refund."
1,"Your Amazon Prime subscription will be auto-renewed for $3177. If this is a mistake, press 2 to cancel and claim a refund."
1,"We have detected unauthorized charges of $720 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 4 to connect with a technician.
1,"Your Amazon Prime subscription will be auto-renewed for $2452. If this is a mistake, press 7 to cancel and claim a refund."
1,"This is Officer David from the IRS. You owe $3801 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 9 to speak with an agent."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 4 to connect with a technician.
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"We have detected unauthorized charges of $4735 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Congratulations! You’ve won $3278 in our sweepstakes. To claim your prize, you need to pay a $419 processing fee. Call us back immediately at this number."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"This is Officer John from the IRS. You owe $3770 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 5 to speak with an agent."
1,"Your Amazon Prime subscription will be auto-renewed for $2679. If this is a mistake, press 9 to cancel and claim a refund."
1,"Congratulations! You’ve won $3143 in our sweepstakes. To claim your prize, you need to pay a $441 processing fee. Call us back immediately at this number."
1,"Your Amazon Prime subscription will be auto-renewed for $910. If this is a mistake, press 4 to cancel and claim a refund."
1,"We have detected unauthorized charges of $4089 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your Amazon Prime subscription will be auto-renewed for $835. If this is a mistake, press 1 to cancel and claim a refund."
1,"This is Sergeant Emily from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $1760 to the following account right away."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 4 to connect with a technician.
1,"Your Amazon Prime subscription will be auto-renewed for $1521. If this is a mistake, press 7 to cancel and claim a refund."
1,"Congratulations! You’ve won $4567 in our sweepstakes. To claim your prize, you need to pay a $338 processing fee. Call us back immediately at this number."
1,"Your electricity bill is overdue. If payment is not made within 29 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"We have detected unauthorized charges of $3172 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your electricity bill is overdue. If payment is not made within 23 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"This is Sergeant Emily from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $749 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $4831. If this is a mistake, press 2 to cancel and claim a refund."
1,"We have detected unauthorized charges of $1046 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Congratulations! You’ve won $2242 in our sweepstakes. To claim your prize, you need to pay a $209 processing fee. Call us back immediately at this number."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 8 to connect with a technician.
1,"Your electricity bill is overdue. If payment is not made within 24 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"We have detected unauthorized charges of $1384 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Sergeant David from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $106 to the following account right away."
1,"Your electricity bill is overdue. If payment is not made within 27 hours, your service will be disconnected. Call us immediately at 1-800-555-9876."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"This is Officer Emily from the IRS. You owe $4076 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 8 to speak with an agent."
1,"This is Officer David from the IRS. You owe $3800 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 8 to speak with an agent."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 6 to connect with a technician.
1,"Congratulations! You’ve won $152 in our sweepstakes. To claim your prize, you need to pay a $242 processing fee. Call us back immediately at this number."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 3 to connect with a technician.
1,"We have detected unauthorized charges of $3982 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Sergeant Sarah from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3394 to the following account right away."
1,"We have detected unauthorized charges of $837 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Congratulations! You’ve won $1152 in our sweepstakes. To claim your prize, you need to pay a $302 processing fee. Call us back immediately at this number."
1,"This is Officer David from the IRS. You owe $3510 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 8 to speak with an agent."
1,"Congratulations! You’ve won $1243 in our sweepstakes. To claim your prize, you need to pay a $325 processing fee. Call us back immediately at this number."
1,"We have detected unauthorized charges of $376 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"We have detected unauthorized charges of $4777 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your electricity bill is overdue. If payment is not made within 20 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"We have detected unauthorized charges of $2573 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"This is Sergeant Alex from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $1843 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $409. If this is a mistake, press 8 to cancel and claim a refund."
1,"This is Sergeant Sarah from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3833 to the following account right away."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your Amazon Prime subscription will be auto-renewed for $2831. If this is a mistake, press 7 to cancel and claim a refund."
1,"Congratulations! You’ve won $1592 in our sweepstakes. To claim your prize, you need to pay a $242 processing fee. Call us back immediately at this number."
1,"Your electricity bill is overdue. If payment is not made within 17 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"Your Amazon Prime subscription will be auto-renewed for $2641. If this is a mistake, press 6 to cancel and claim a refund."
1,"We have detected unauthorized charges of $381 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your electricity bill is overdue. If payment is not made within 30 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"Your Amazon Prime subscription will be auto-renewed for $4493. If this is a mistake, press 2 to cancel and claim a refund."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 2 to connect with a technician.
1,"This is Officer Emily from the IRS. You owe $3790 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 2 to speak with an agent."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 5 to connect with a technician.
1,"Your Amazon Prime subscription will be auto-renewed for $3909. If this is a mistake, press 1 to cancel and claim a refund."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Congratulations! You’ve won $1944 in our sweepstakes. To claim your prize, you need to pay a $327 processing fee. Call us back immediately at this number."
1,"We have detected unauthorized charges of $2342 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Congratulations! You’ve won $3029 in our sweepstakes. To claim your prize, you need to pay a $133 processing fee. Call us back immediately at this number."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 9 to connect with a technician.
1,"We have detected unauthorized charges of $3679 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"This is Officer David from the IRS. You owe $1072 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 7 to speak with an agent."
1,"This is Sergeant Emily from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $501 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $1605. If this is a mistake, press 8 to cancel and claim a refund."
1,"Your Amazon Prime subscription will be auto-renewed for $194. If this is a mistake, press 6 to cancel and claim a refund."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 9 to connect with a technician.
1,"This is Sergeant Alex from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $1063 to the following account right away."
1,"Congratulations! You’ve won $4548 in our sweepstakes. To claim your prize, you need to pay a $264 processing fee. Call us back immediately at this number."
1,"Your Amazon Prime subscription will be auto-renewed for $865. If this is a mistake, press 9 to cancel and claim a refund."
1,"This is Officer Sarah from the IRS. You owe $3914 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 3 to speak with an agent."
1,"This is Sergeant Alex from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $227 to the following account right away."
1,"Congratulations! You’ve won $4188 in our sweepstakes. To claim your prize, you need to pay a $198 processing fee. Call us back immediately at this number."
1,"Your electricity bill is overdue. If payment is not made within 25 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,"We have detected unauthorized charges of $1490 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"This is Sergeant Emily from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $1626 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $101. If this is a mistake, press 5 to cancel and claim a refund."
1,"Your Amazon Prime subscription will be auto-renewed for $2255. If this is a mistake, press 6 to cancel and claim a refund."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 5 to connect with a technician.
1,"This is Officer John from the IRS. You owe $150 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 2 to speak with an agent."
1,"This is Sergeant John from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $1532 to the following account right away."
1,"This is Officer Alex from the IRS. You owe $2756 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 4 to speak with an agent."
1,"We have detected unauthorized charges of $1168 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Congratulations! You’ve won $2109 in our sweepstakes. To claim your prize, you need to pay a $380 processing fee. Call us back immediately at this number."
1,"Your Amazon Prime subscription will be auto-renewed for $2149. If this is a mistake, press 8 to cancel and claim a refund."
1,"This is Officer Alex from the IRS. You owe $4747 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 3 to speak with an agent."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 9 to connect with a technician.
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your electricity bill is overdue. If payment is not made within 30 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"Your electricity bill is overdue. If payment is not made within 18 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 4 to connect with a technician.
1,"Congratulations! You’ve won $4510 in our sweepstakes. To claim your prize, you need to pay a $412 processing fee. Call us back immediately at this number."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 1 to connect with a technician.
1,"Your electricity bill is overdue. If payment is not made within 18 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"We have detected unauthorized charges of $2448 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 4 to connect with a technician.
1,"This is Sergeant David from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $4713 to the following account right away."
1,"Your Amazon Prime subscription will be auto-renewed for $2843. If this is a mistake, press 8 to cancel and claim a refund."
1,"Your Amazon Prime subscription will be auto-renewed for $3768. If this is a mistake, press 7 to cancel and claim a refund."
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 9 to connect with a technician.
1,"Your electricity bill is overdue. If payment is not made within 45 hours, your service will be disconnected. Call us immediately at 1-800-555-1234."
1,"We have detected unauthorized charges of $3608 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Hello, we are collecting donations for animal shelters. Please provide your credit card details to make a contribution today. Every second counts!"
1,"Your Amazon Prime subscription will be auto-renewed for $2686. If this is a mistake, press 2 to cancel and claim a refund."
1,"Your electricity bill is overdue. If payment is not made within 27 hours, your service will be disconnected. Call us immediately at 1-800-555-5678."
1,"Hello, we are collecting donations for children's education. Please provide your credit card details to make a contribution today. Every second counts!"
1,This is Microsoft Support. Your computer has been infected with a serious virus. Do not use your device until you follow our instructions. Press 1 to connect with a technician.
1,"Congratulations! You’ve won $958 in our sweepstakes. To claim your prize, you need to pay a $411 processing fee. Call us back immediately at this number."
1,"Hello, we are collecting donations for disaster relief victims. Please provide your credit card details to make a contribution today. Every second counts!"
1,"This is Officer Sarah from the IRS. You owe $3842 in back taxes. If you do not pay immediately, we will issue a warrant for your arrest. Please press 2 to speak with an agent."
1,"This is Sergeant Sarah from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3059 to the following account right away."
1,"We have detected unauthorized charges of $3361 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
1,"Your Amazon Prime subscription will be auto-renewed for $1763. If this is a mistake, press 5 to cancel and claim a refund."
1,"This is Sergeant Sarah from the local police department. You are under investigation for a fraud case. To avoid further legal action, transfer $3750 to the following account right away."
1,"Congratulations! You’ve won $2579 in our sweepstakes. To claim your prize, you need to pay a $379 processing fee. Call us back immediately at this number."
1,"Your Amazon Prime subscription will be auto-renewed for $4946. If this is a mistake, press 1 to cancel and claim a refund."
1,"Congratulations! You’ve won $139 in our sweepstakes. To claim your prize, you need to pay a $384 processing fee. Call us back immediately at this number."
1,"We have detected unauthorized charges of $688 on your credit card. To secure your account, we need your card number and security code. Failure to respond will result in account suspension."
